Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0v1p6H03NUVHhOu3nXD7GC,"De Música Ligera (SEP7IMO DIA)","SEP7IMO DIA","Soda Stereo",2017-03-10,349037,44,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:47:39Z,"rock en español,latin rock,argentine rock,latin alternative","Columbia",0.581,0.792,2,-6.462,1,0.0356,0.00934,0.0251,0.11,0.516,123.912,4
spotify:track:1p7m9H4H8s0Y7SgRm7j3ED,"Flaca","Alta Suciedad","Andrés Calamaro",1997,277653,77,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:47:43Z,"argentine rock,rock en español,latin rock","DRO/EastWest Spain",0.739,0.745,7,-6.658,1,0.0267,0.21,0.0135,0.127,0.949,109.326,4
spotify:track:6ySWtyMprBb1YX8WAAuFBs,"Mil Horas","1982-1987 - Himnos Del Corazón","Los Abuelos De La Nada",1999-01-01,168344,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:47:52Z,"argentine rock,latin rock,rock en español","Universal Music Argentina S.A.",0.698,0.362,7,-13.706,0,0.0833,0.251,0,0.0758,0.569,99.748,4
spotify:track:4csUGOkFu3uZY00Lz93YVd,"i'm not your dream","i'm not your dream","Egg",2019-12-29,138203,35,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:47:58Z,"","egg music",0.658,0.091,0,-16.165,1,0.0539,0.954,0,0.114,0.58,131.936,1
spotify:track:22jEGuVPtvtMqKPuXdOVCh,"SAD (Clap Your Hands)","SAD / Scatterbrain","Young Rising Sons",2018-09-28,152202,47,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:48:32Z,"folk pop","Dirty Canvas Music",0.671,0.874,0,-4.188,1,0.0448,0.0829,0.0000272,0.294,0.747,109.96,4
spotify:track:7AHhmlNBa9JZ7y9XgPrt6t,"The Ballad of Sara Berry","35MM: A Musical Exhibition (Original Cast Recording)","Lindsay Mendez;35MM: A Musical Exhibition Original Cast",2012-08-14,289586,43,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:50:00Z,"musicals","Ghostlight Records",0.772,0.615,8,-7.983,0,0.0633,0.113,0,0.0581,0.704,119.962,4
spotify:track:0lrtYwuy37bJzsO2LHz2kj,"Cabinet Man","Spirit Phone","Lemon Demon",2016-02-29,262675,53,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:50:23Z,"","Lemon Demon",0.725,0.497,10,-7.929,1,0.057,0.0519,0.017,0.137,0.954,171.988,4
spotify:track:6A2itXgDf96XHp9qR6oyPN,"Meteor Shower","Cavetown","Cavetown",2015-11-09,265010,64,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:50:30Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.512,0.488,5,-10.31,1,0.0328,0.428,0.000051,0.109,0.141,170.017,3
spotify:track:2O6KLBlpLah2h3TwuADM4R,"wish you were gay","wish you were gay","Ferraro",2020-04-17,218299,42,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:51:12Z,"","WM Canada",0.738,0.527,5,-5.762,1,0.0554,0.169,0,0.262,0.577,135.871,4
spotify:track:4zg9fAv8BepYFhbmNmJGSF,"Sugar Rush","Sugar Rush","Addison Grace",2020-08-25,246341,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:51:24Z,"","Addison Grace and Many Hats Distribution",0.741,0.517,5,-10.05,1,0.0539,0.546,0.000659,0.0781,0.638,122.972,4
spotify:track:7FmN3Ow4yPMMmIB1jGamja,"Girl Next Door","Girl Next Door - Single","My Babysitter's a Vampire (Theme Song)",2011-06-16,237506,49,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:51:28Z,"","popbaby",0.475,0.526,4,-11.831,1,0.0373,0.00478,0.00000163,0.14,0.846,132.022,4
spotify:track:0Llbfz84JN3LgAO3E84K79,"Wild Side (From ""Beastars"")","Wild Side (From ""Beastars"")","We.B",2020-11-26,155951,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:51:35Z,"","We.B",0.689,0.819,0,-9.104,0,0.0706,0.111,0,0.311,0.755,134.04,4
spotify:track:0HaNrvszmWl5vIwKuADD5Z,"Cause for Concern","Are You Alright?","Lovejoy",2021-05-08,202927,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:51:51Z,"","Anvil Cat Records",0.395,0.87,3,-9.437,0,0.05,0.000408,0.0617,0.267,0.595,150.028,4
spotify:track:4ys4z4bBUtTmzfjWtYnoli,"midnight love","if i could make it go quiet","girl in red",2021-04-30,193928,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:53:05Z,"bedroom pop","world in red",0.284,0.538,2,-9.894,0,0.0886,0.717,0.105,0.111,0.259,179.708,3
spotify:track:7JBQwRJdV2GUJpbBBkfbJV,"Hazel","Cavetown","Cavetown",2015-11-09,222888,45,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:53:13Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.639,0.28,7,-10.824,1,0.0287,0.523,0,0.111,0.116,129.905,4
spotify:track:0IUprcNjE2hDtlvY8rq2W9,"One Day","Are You Alright?","Lovejoy",2021-05-08,144616,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:53:20Z,"","Anvil Cat Records",0.332,0.737,10,-8.572,0,0.0349,0.00696,0,0.0519,0.761,183.333,4
spotify:track:2FuTwiSsa94w2h5wBTcmzf,"So Much","16 / 04 / 16","Cavetown",2016-08-15,156141,35,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:53:25Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.695,0.417,7,-12.042,1,0.0416,0.733,0.000504,0.0659,0.752,139.992,4
spotify:track:7asyVbwQE7IbA3x2be7bdI,"Fool","Lemon Boy","Cavetown",2018-01-01,233785,60,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:53:33Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.675,0.464,1,-9.277,1,0.151,0.0635,0.073,0.0711,0.129,79.55,4
spotify:track:03tJ0ChOxxnFrbO5xIiOYg,"Irrational","16 / 04 / 16","Cavetown",2016-08-15,189158,38,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:54:02Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.567,0.306,9,-12.757,1,0.0478,0.629,0,0.0684,0.103,75.038,4
spotify:track:3DYZKxjG8SZrWpVcoUilqQ,"Cut My Hair","How Are You","Mounika.;Cavetown",2017-06-24,127137,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:54:14Z,"lo-fi beats,bedroom pop","Maju Records",0.824,0.296,10,-13.56,1,0.138,0.316,0.0115,0.0742,0.287,75.008,4
spotify:track:0r3QJbwBuR9UL0ai5qDTw7,"Taunt","Are You Alright?","Lovejoy",2021-05-08,133779,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:55:06Z,"","Anvil Cat Records",0.476,0.834,7,-9.343,1,0.0951,0.0157,0.000034,0.263,0.895,186.844,4
spotify:track:2XENU2ocnZVqpwF7O71fIi,"I Miss My Mum","Sleepyhead","Cavetown",2020-03-27,177224,44,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:55:46Z,"bedroom pop","Sire",0.645,0.303,11,-14.237,1,0.0317,0.482,0.0000206,0.136,0.348,75.822,4
spotify:track:45ROR8UMn60YEVQnDy0uVF,"Juliet","Animal Kingdom","Cavetown",2019-04-12,278991,71,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:01Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4
spotify:track:4EzVsSkEdO7JJRe80MxtQk,"sorry haha i fell asleep","sorry haha i fell asleep","Egg",2019-12-12,157522,49,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:09Z,"","egg music",0.519,0.0583,0,-21.552,1,0.0784,0.988,0,0.17,0.403,113.631,4
spotify:track:2Uv1ZoT7T0iBM3yReFfNdH,"Snake & the Prairie dogs","16 / 04 / 16","Cavetown",2016-08-15,147200,36,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:17Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.718,0.473,3,-9.955,1,0.196,0.25,0.00000166,0.671,0.765,150.186,4
spotify:track:1BYZxKSf0aTxp8ZFoeyM3d,"we fell in love in october","we fell in love in october / forget her","girl in red",2018-11-21,184153,6,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:22Z,"bedroom pop","world in red",0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.959,4
spotify:track:3AR1c3Dssq51WlGGkuYJNj,"El lado oscuro","La Flaca","Jarabe De Palo",1996,288053,74,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T16:04:34Z,"rock en español,latin rock,latin alternative","Parlophone Spain",0.818,0.723,7,-6.702,0,0.0296,0.528,0.000591,0.0905,0.748,98.049,4
spotify:track:3YRCqOhFifThpSRFJ1VWFM,"November Rain","Use Your Illusion I","Guns N' Roses",1991-09-17,536066,83,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:34Z,"rock,glam metal,hard rock,classic rock","Guns N Roses P&D",0.294,0.64,11,-9.316,1,0.0291,0.016,0.22,0.112,0.226,79.79,4
spotify:track:6lrDckuosGpwEHtm1hHBcf,"November Has Come","Demon Days","Gorillaz;MF DOOM",2005-05-23,165093,67,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:37Z,"experimental hip hop,east coast hip hop,jazz rap,alternative hip hop","Parlophone UK",0.702,0.567,7,-8.561,1,0.239,0.0815,0.0000275,0.0864,0.667,84.153,4
spotify:track:3EE00p7Slt5bWFr2cSQgrs,"Another One of Those Days","Lemon Boy","Cavetown",2018-01-01,246041,45,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:56:44Z,"bedroom pop","Oat Milk Industries and Many Hats Endeavors",0.603,0.546,0,-9.366,0,0.0267,0.449,0,0.0851,0.375,134.968,4
spotify:track:6iozKmwCZzcPVrPAFSyEDC,"Fries (feat. Olivia Olson)","Adventure Time, Vol.1 (Original Soundtrack)","Adventure Time;Olivia Olson",2019-05-01,49241,46,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:58:33Z,"","Cartoon Network / WaterTower Music",0.76,0.358,7,-17.43,1,0.934,0.692,0,0.0995,0.343,74.104,3
spotify:track:6ShHxD0hoJSXajmcpQ5Ri8,"Sex Sells","Are You Alright?","Lovejoy",2021-05-08,246536,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T21:59:28Z,"","Anvil Cat Records",0.468,0.721,0,-9.175,1,0.0343,0.00574,0,0.111,0.69,145.989,4
spotify:track:4ipgCxMHpnBClfwn8EoEu8,"Baby's Building a Tower into Space (feat. Jeremy Shada)","Adventure Time, Vol. 2 (Original Soundtrack)","Adventure Time;Jeremy Shada",2019-05-01,42189,31,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:01:57Z,"","Cartoon Network / WaterTower Music",0.445,0.129,2,-17.023,1,0.0553,0.948,0.00000167,0.117,0.483,71.563,3
spotify:track:2zPcVDSpYNVKQ5c7jR7MXj,"summer depression","summer depression","girl in red",2018-03-03,151693,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:05:03Z,"bedroom pop","world in red",0.691,0.306,9,-15.651,1,0.0544,0.632,0.479,0.108,0.62,129.929,4
spotify:track:0GgFOsMiWGYRqFWqgmLMV9,"glass beach","the first glass beach album","glass beach",2019-05-18,441096,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:06:37Z,"","Run For Cover Records",0.165,0.785,2,-5.159,1,0.077,0.00107,0.00218,0.107,0.208,71.532,4
spotify:track:5Gn2CPnO9bHU8idFD3cH0X,"yoshi's island","the first glass beach album","glass beach",2019-05-18,378813,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:06:39Z,"","Run For Cover Records",0.653,0.646,9,-6.256,1,0.0322,0.282,0.000438,0.11,0.666,144.975,4
spotify:track:517sX57TlnUy19bkOBfnZS,"(forever?????????)","the first glass beach album","glass beach",2019-05-18,108000,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:06:46Z,"","Run For Cover Records",0.351,0.0707,1,-22.369,1,0.0342,0.984,0.88,0.108,0.0385,160.065,3
spotify:track:26GWIsIPRxNhSYWmcksuJc,"Fresh Concrete","Flower Through Concrete","Bears In Trees",2021-05-14,150586,36,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T16:04:45Z,"","Counter Intuitive Records",0.671,0.705,0,-7.524,1,0.0593,0.0429,0,0.277,0.652,112.043,4
spotify:track:5fztwLyeoasBgTU8ISdnYN,"classic j dies and goes to hell part 1","the first glass beach album","glass beach",2019-05-18,304144,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:06:48Z,"","Run For Cover Records",0.235,0.702,0,-5.112,0,0.0588,0.00985,0.000184,0.326,0.215,80.013,4
spotify:track:0rN4ORdSTrWf5IRAUUkNsN,"Yeah","Made In Heaven","Queen",1995-11-06,4026,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-04T22:21:02Z,"classic rock,rock,glam rock","",,,,,,,,,,,,
spotify:track:5szXcsGDFYdLRVJDmMDi1V,"dallas","the first glass beach album","glass beach",2019-05-18,421333,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-05T17:25:34Z,"","Run For Cover Records",0.417,0.859,5,-7.562,1,0.0516,0.0933,0.145,0.13,0.17,180.043,4
spotify:track:0Zs6HvrH9feL5a6RSlIsuE,"Good Old Fashioned Lover Boy","PRIDE 🏳️‍🌈 Musica Pazzeska 🌈","Queen",2021-06-04,174400,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:45:15Z,"classic rock,rock,glam rock","UMG Recordings, Inc.",0.542,0.379,3,-10.573,1,0.031,0.622,0,0.0667,0.421,96.055,4
spotify:track:5jkFvD4UJrmdoezzT1FRoP,"Rasputin","Nightflight to Venus","Boney M.",1978,351573,66,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:46:12Z,"disco","MCI",0.639,0.893,9,-6.509,1,0.036,0.289,0.00816,0.222,0.966,126.143,4
spotify:track:3Mw3pAhjHTCA4heg0cA9Ih,"Promiseland - Bonus Track","No Place In Heaven (Deluxe)","MIKA",2015-06-15,179213,40,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:47:04Z,"","Casablanca/Mika/Virgin UK",0.795,0.737,4,-6.872,0,0.0355,0.0752,0.00000963,0.12,0.525,105.007,4
spotify:track:2qROUDWN1RCJoyiVSr6ifm,"Sweet Tooth","Hôtel de Ville","Scott Helman",2017-05-12,201524,52,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:49:16Z,"folk pop","Warner Music Canada",0.695,0.896,1,-4.957,1,0.111,0.00405,0.00000258,0.106,0.474,94.986,4
spotify:track:45i70K1PefHafKui2WxH0M,"Oh Ana","Touch Up","Mother Mother",2007-05-08,197080,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:49:54Z,"","Last Gang",0.512,0.525,5,-7.152,1,0.0429,0.672,0.0000166,0.112,0.337,128.054,4
spotify:track:6SZwj6cjc8JQbkrr8cbIUn,"Oh Klahoma","Pop Food","Jack Stauber",2017-03-25,185223,71,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:49:57Z,"","Plopscotch Records",0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,4
spotify:track:0owmJNkGcGNq4hb6qt3ufd,"She Wants Me (To Be Loved)","What Could Be Better","The Happy Fits",2020-08-28,199413,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:31Z,"","The Happy Fits Records",0.779,0.727,9,-5.175,1,0.0336,0.109,0,0.0657,0.727,119.935,4
spotify:track:2DlHlPMa4M17kufBvI2lEN,"Chop Suey!","Toxicity","System Of A Down",2001-09-04,210240,85,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:42Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4
spotify:track:0snQkGI5qnAmohLE7jTsTn,"Toxicity","Toxicity","System Of A Down",2001-09-04,218933,85,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:44Z,"nu metal,metal,alternative metal,rap metal,rock","American/Columbia",0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3
spotify:track:295Pqk9ts6H61aekyiCLP9,"Bella ciao","La Brigada del Ruido","BigMandrake",2016,160889,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:46Z,"ska,pop rock","Independent",0.664,0.779,9,-6.615,1,0.0421,0.0351,0.121,0.166,0.875,92.782,4
spotify:track:0eO7SWs88desmou6tFqW36,"Smiley Faces","St. Elsewhere","Gnarls Barkley;CeeLo Green;Danger Mouse",2007-12-01,185413,49,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:48Z,"","WM UK",0.559,0.884,10,-2.647,0,0.0376,0.00924,0,0.33,0.621,86.985,4
spotify:track:4fXGWiVhlOLdhwRDP6pIFG,"Lemon Tree","Dish Of The Day","Fools Garden",1995-01-01,191026,2,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:53Z,"","Lemonade Music",0.663,0.475,1,-8.834,1,0.0417,0.643,0,0.122,0.644,143.175,4
spotify:track:45bE4HXI0AwGZXfZtMp8JR,"you broke me first","you broke me first","Tate McRae",2020-04-17,169265,3,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:50:54Z,"","RCA Records Label",0.667,0.373,4,-9.389,1,0.05,0.785,0,0.0906,0.0823,124.148,4
spotify:track:1YakuHfzKxjnseCEeVQtrY,"Don't Wanna Fall In Love","Smyle (Extended)","KYLE",2015-10-02,232368,40,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:00Z,"","KYLE",0.486,0.616,0,-6.9,1,0.277,0.0149,0,0.356,0.601,132.151,4
spotify:track:5CMjjywI0eZMixPeqNd75R,"Lose Yourself to Dance (feat. Pharrell Williams)","Random Access Memories","Daft Punk;Pharrell Williams",2013-05-20,353893,70,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:02Z,"french house,electronic,electro","Columbia",0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,4
spotify:track:69kOkLUCkxIZYexIgSG8rq,"Get Lucky (feat. Pharrell Williams and Nile Rodgers)","Random Access Memories","Daft Punk;Pharrell Williams;Nile Rodgers",2013-05-20,369626,76,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:03Z,"french house,electronic,electro","Columbia",0.81,0.793,6,-9.404,0,0.0403,0.0378,0.00000177,0.072,0.863,116.05,4
spotify:track:3m9lnuSYZmHsopPycNnGqM,"3am Bounce","Brass Knuckles","No BS! Brass",2015-11-20,258066,34,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:18Z,"brass band","NO BS! Brass",0.676,0.376,1,-12.526,1,0.0553,0.0131,0.875,0.177,0.347,93.989,4
spotify:track:5Cf8ryxGlnTN0y4weMTuLA,"Father (with Chorus) [feat. Suhn]","Color Theory Instrumentals","Kero One;Suhn",2012-09-25,317093,1,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:19Z,"jazz rap,jazz beats,nu jazz","plug Label",0.682,0.633,7,-5.591,0,0.0372,0.00553,0.128,0.337,0.835,89.957,4
spotify:track:3Wb496o1hojhSrd1RRLI2h,"Plswaveback","OP-1","Slacker",2017-06-15,186793,28,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:21Z,"","675869 Records DK",0.729,0.263,6,-15.82,1,0.401,0.582,0.315,0.171,0.114,79.989,4
spotify:track:2fyn2C9PQyd0stf9DLjiKR,"Perpetual Mild Illness","Soup for My Girlfriend","Crooks & Nannies",2015-02-04,248080,29,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:24Z,"","The Original Crooks and Nannies",0.933,0.376,2,-9.919,1,0.117,0.0341,0.0183,0.109,0.452,129.979,4
spotify:track:7mHdQGNstZD6DXf9zHxkg2,"Girassóis De Van Gogh","Girassóis De Van Gogh","Inês Dias",2020-04-22,126750,9,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:28Z,"","Inês Dias",0.501,0.0423,1,-21.987,0,0.0715,0.977,0,0.155,0.325,127.493,4
spotify:track:5qrSlOut2rNAWv3ubArkNy,"Be Alright","A Place We Knew","Dean Lewis",2019-03-22,196493,78,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:29Z,"","Universal Music Australia Pty. Ltd.",0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,4
spotify:track:3px2rAPu74ltbkf9eZsZ8h,"Emperor's New Clothes","Death of a Bachelor","Panic! At The Disco",2016-01-15,158666,68,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:31Z,"emo","Decaydance/Fueled By Ramen",0.562,0.904,1,-4.947,1,0.0807,0.00302,0,0.0433,0.651,94.481,4
spotify:track:6SuaNvXzk4kADnudvmd5EN,"AFTER THERAPY (feat. Hot Mulligan)","MY BRAIN AFTER THERAPY","NOAHFINNCE;Hot Mulligan;Extra Large Holiday Card",2022-06-03,141352,33,true,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T15:46:37Z,"midwest emo,pop punk,emo,emo rap","Hopeless Records",0.438,0.851,0,-6.302,1,0.0672,0.00118,0,0.0847,0.582,184.029,4
spotify:track:0u9EI8zmr2QMuJLMiQFUIn,"A Cruel Angel's Thesis - Director's Edit Version","Neon Genesis Evangelion (Original Series Soundtrack)","Shiro SAGISU;Yoko Takahashi",2019-06-21,245093,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:40Z,"anime,soundtrack,j-pop","Editions Milan Music",0.646,0.676,0,-9.477,0,0.0431,0.0339,0.00000199,0.13,0.59,128.128,4
spotify:track:1NQIY8DWSyU71xiHL7sgJC,"Medicines","Exhilarating News","The Taxpayers",2007-01-01,85578,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:46Z,"folk punk,anti-folk","Useless State",0.455,0.582,5,-6.462,1,0.031,0.0316,0,0.55,0.564,115.542,4
spotify:track:6y2cLmWkuM7u5By6ElBrla,"Kiss Me, Son of God","Lincoln","They Might Be Giants",1988,112666,54,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T15:46:41Z,"","Idlewild Recordings",0.453,0.336,4,-4.663,1,0.031,0.77,0,0.108,0.542,169.794,4
spotify:track:33XJCfa8yUvlFOid9wXJlz,"Burn Him Down!","Burn Him Down!","Kitsch Club",2020-08-24,112616,35,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:48Z,"","Fuji Apple Records",0.521,0.453,0,-12.754,1,0.0418,0.191,0.0000418,0.248,0.703,161.047,4
spotify:track:3GNTTTs9CVmr8RTrilIBOS,"American Healthcare (Glitzy)","Public Void","Penelope Scott",2020-09-25,269751,0,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:50Z,"","Tesla's Pigeon",0.548,0.508,5,-11.994,1,0.0939,0.531,0.0000872,0.211,0.301,119.434,4
spotify:track:1qnELnw7Cw9Vdjj2p97YpC,"Fictional Aisle","Fictional Aisle","Tall Boy Special",2020-08-31,198034,18,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:52Z,"","2215733 Records DK",0.68,0.322,1,-15.269,1,0.53,0.574,0,0.0632,0.684,121.791,3
spotify:track:5qv0ohJV2QNwga79jLNDYQ,"Hallelujah","So Real: Songs From Jeff Buckley","Jeff Buckley",1993,414586,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:55Z,"","Columbia/Legacy",0.26,0.133,0,-11.156,1,0.0351,0.92,0.000716,0.154,0.0828,69.166,4
spotify:track:1ZPlNanZsJSPK5h9YZZFbZ,"Like a Virgin","Like a Virgin","Madonna",1984-11-12,218626,72,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:57Z,"","Warner Records",0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,4
spotify:track:4S7BqClfclnAwSnagIA76N,"Wild Disguise","Out of the Box EP","Wild Disguise",2018-06-15,219839,19,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:51:58Z,"","Wild Disguise",0.685,0.664,4,-7.127,1,0.0242,0.225,0.00000694,0.378,0.895,99.988,4
spotify:track:3N4DI1vuTSX1tz7fa2NQZw,"Rehab","Back To Black (Deluxe Edition)","Amy Winehouse",2006,214946,75,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:52:02Z,"","Universal-Island Records Ltd.",0.407,0.558,0,-13.609,1,0.0552,0.0537,0.00000142,0.34,0.777,71.815,4
spotify:track:1OVQ9TNMZsLiNnUcvAuMyb,"Five Bells","King of the Corner","CoCo and The Butterfields",2013-12-14,235752,36,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:52:05Z,"","CoCo and the Butterfields",0.654,0.562,9,-7.947,1,0.0319,0.174,0.000006,0.163,0.634,127.062,4
spotify:track:1xzIv4LPe57Lgz3ELDOdBE,"Ready Now","MOOMINVALLEY (Official Soundtrack)","dodie",2019-04-19,181969,49,false,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T15:46:57Z,"","Columbia",0.69,0.051,7,-20.444,1,0.0421,0.962,0.205,0.126,0.318,110.099,3
spotify:track:1hb8LIwwmoedlS7xOyfHqM,"Stacy's Dad","Stacy's Dad","Annapantsu",2020-09-10,186090,0,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:52:06Z,"","annapantsu music",0.807,0.43,6,-10.772,1,0.05,0.482,0,0.0872,0.613,132.093,4
spotify:track:2WaaqcSdsLliuWTnmY4rLC,"Rich Man","Father of the Bride","Vampire Weekend",2019-05-03,149986,39,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:52:10Z,"indie,baroque pop","Columbia",0.499,0.397,9,-9.957,1,0.0675,0.795,0.00138,0.129,0.187,176.12,4
spotify:track:07ivDiCg2mWDiwV4nG8zyC,"Loved","Loved","FEiN",2017-03-10,195483,38,true,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:52:17Z,"","Tiny Giant",0.667,0.544,8,-5.96,1,0.0413,0.00653,0.00251,0.298,0.485,126.983,4
spotify:track:36c4JohayB9qd64eidQMBi,"Doin' it Right (feat. Panda Bear)","Random Access Memories","Daft Punk;Panda Bear",2013-05-20,251293,62,false,69oh5k00ex7bpgk11ozuiftdn,2021-06-08T03:52:26Z,"french house,electronic,electro,neo-psychedelic","Columbia",0.804,0.451,6,-8.207,1,0.0949,0.388,0.0000217,0.0924,0.19,178.061,4
spotify:track:6Uo4bbukTZ0Yi31mniKfXR,"LIFE'S A BIT","STUFF FROM MY BRAIN","NOAHFINNCE",2021-09-10,150733,47,true,69oh5k00ex7bpgk11ozuiftdn,2022-08-05T15:47:00Z,"","Hopeless Records",0.583,0.932,5,-4.182,1,0.0919,0.00237,0.00000613,0.684,0.661,119.88,4
